Source Name	Characteristics [Organism]	Term Source REF	Term Accession Number	Description	Comment [Sample_characteristics]	Comment [Sample_source_name]	Protocol REF	Protocol REF	Sample Name	Protocol REF	Extract Name	Material Type	Protocol REF	Labeled Extract Name	Label	Material Type	Hybridization Name	Array Design REF	Protocol REF	Scan Name	Array Data File	Comment [ArrayExpress FTP file]	Derived Array Data Matrix File	Comment [Derived ArrayExpress FTP file]
GSE14323GSM358193	Homo sapiens	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9606	liver tissue with cirrhosis:  Gene expression using RMA method. Tissue: cirrhosis	Tissue: cirrhosis	liver tissue with cirrhosis	P-G14323-1	P-G14323-2	GSE14323GSM358193 sample	P-G14323-4	GSE14323GSM358193 extract	total_RNA	P-G14323-3	GSE14323GSM358193 LE biotin	biotin	synthetic_RNA	cirrhosis, biological rep 33	A-AFFY-37	P-AFFY-6	GSM358193.CEL	GSM358193.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.raw.3.zip	E-GEOD-14323-processed-data-1718041466.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.processed.1.zip
GSE14323GSM358124	Homo sapiens	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9606	liver tissue with HCC:  Gene expression using RMA method. Tissue: HCC	Tissue: HCC	liver tissue with HCC	P-G14323-1	P-G14323-2	GSE14323GSM358124 sample	P-G14323-4	GSE14323GSM358124 extract	total_RNA	P-G14323-3	GSE14323GSM358124 LE biotin	biotin	synthetic_RNA	HCC, biological rep 16	A-AFFY-37	P-AFFY-6	GSM358124.CEL	GSM358124.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.raw.3.zip	E-GEOD-14323-processed-data-1718041466.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.processed.1.zip
GSE14323GSM358222	Homo sapiens	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9606	Normal liver tissue:  Gene expression using RMA method. Tissue: Normal	Tissue: Normal	Normal liver tissue	P-G14323-1	P-G14323-2	GSE14323GSM358222 sample	P-G14323-4	GSE14323GSM358222 extract	total_RNA	P-G14323-3	GSE14323GSM358222 LE biotin	biotin	synthetic_RNA	Normal, biological rep 14	A-AFFY-37	P-AFFY-6	GSM358222.CEL	GSM358222.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.raw.3.zip	E-GEOD-14323-processed-data-1718041466.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.processed.1.zip
GSE14323GSM358158	Homo sapiens	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9606	liver tissue with HCC:  Gene expression using RMA method. Tissue: HCC	Tissue: HCC	liver tissue with HCC	P-G14323-1	P-G14323-2	GSE14323GSM358158 sample	P-G14323-4	GSE14323GSM358158 extract	total_RNA	P-G14323-3	GSE14323GSM358158 LE biotin	biotin	synthetic_RNA	HCC, biological rep 36	A-AFFY-37	P-AFFY-6	GSM358158.CEL	GSM358158.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.raw.3.zip	E-GEOD-14323-processed-data-1718041466.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.processed.1.zip
GSE14323GSM358125	Homo sapiens	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9606	liver tissue with HCC:  Gene expression using RMA method. Tissue: HCC	Tissue: HCC	liver tissue with HCC	P-G14323-1	P-G14323-2	GSE14323GSM358125 sample	P-G14323-4	GSE14323GSM358125 extract	total_RNA	P-G14323-3	GSE14323GSM358125 LE biotin	biotin	synthetic_RNA	HCC, biological rep 17	A-AFFY-37	P-AFFY-6	GSM358125.CEL	GSM358125.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.raw.3.zip	E-GEOD-14323-processed-data-1718041466.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.processed.1.zip
GSE14323GSM358191	Homo sapiens	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9606	liver tissue with HCC:  Gene expression using RMA method. Tissue: HCC	Tissue: HCC	liver tissue with HCC	P-G14323-1	P-G14323-2	GSE14323GSM358191 sample	P-G14323-4	GSE14323GSM358191 extract	total_RNA	P-G14323-3	GSE14323GSM358191 LE biotin	biotin	synthetic_RNA	HCC, biological rep 43	A-AFFY-37	P-AFFY-6	GSM358191.CEL	GSM358191.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.raw.3.zip	E-GEOD-14323-processed-data-1718041466.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.processed.1.zip
GSE14323GSM358181	Homo sapiens	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9606	liver tissue with cirrhosis:  Gene expression using RMA method. Tissue: cirrhosis	Tissue: cirrhosis	liver tissue with cirrhosis	P-G14323-1	P-G14323-2	GSE14323GSM358181 sample	P-G14323-4	GSE14323GSM358181 extract	total_RNA	P-G14323-3	GSE14323GSM358181 LE biotin	biotin	synthetic_RNA	cirrhosis, biological rep 26	A-AFFY-37	P-AFFY-6	GSM358181.CEL	GSM358181.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.raw.3.zip	E-GEOD-14323-processed-data-1718041466.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.processed.1.zip
GSE14323GSM358189	Homo sapiens	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9606	liver tissue with cirrhosisHCC:  Gene expression using RMA method. Tissue: cirrhosisHCC	Tissue: cirrhosisHCC	liver tissue with cirrhosisHCC	P-G14323-1	P-G14323-2	GSE14323GSM358189 sample	P-G14323-4	GSE14323GSM358189 extract	total_RNA	P-G14323-3	GSE14323GSM358189 LE biotin	biotin	synthetic_RNA	cirrhosisHCC, match HCC rep 42	A-AFFY-37	P-AFFY-6	GSM358189.CEL	GSM358189.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.raw.3.zip	E-GEOD-14323-processed-data-1718041466.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.processed.1.zip
GSE14323GSM358165	Homo sapiens	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9606	liver tissue with cirrhosis:  Gene expression using RMA method. Tissue: cirrhosis	Tissue: cirrhosis	liver tissue with cirrhosis	P-G14323-1	P-G14323-2	GSE14323GSM358165 sample	P-G14323-4	GSE14323GSM358165 extract	total_RNA	P-G14323-3	GSE14323GSM358165 LE biotin	biotin	synthetic_RNA	cirrhosis, biological rep 15	A-AFFY-37	P-AFFY-6	GSM358165.CEL	GSM358165.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.raw.3.zip	E-GEOD-14323-processed-data-1718041466.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.processed.1.zip
GSE14323GSM358144	Homo sapiens	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9606	liver tissue with HCC:  Gene expression using RMA method. Tissue: HCC	Tissue: HCC	liver tissue with HCC	P-G14323-1	P-G14323-2	GSE14323GSM358144 sample	P-G14323-4	GSE14323GSM358144 extract	total_RNA	P-G14323-3	GSE14323GSM358144 LE biotin	biotin	synthetic_RNA	HCC, biological rep 30	A-AFFY-37	P-AFFY-6	GSM358144.CEL	GSM358144.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.raw.3.zip	E-GEOD-14323-processed-data-1718041466.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.processed.1.zip
GSE14323GSM358164	Homo sapiens	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9606	liver tissue with cirrhosisHCC:  Gene expression using RMA method. Tissue: cirrhosisHCC	Tissue: cirrhosisHCC	liver tissue with cirrhosisHCC	P-G14323-1	P-G14323-2	GSE14323GSM358164 sample	P-G14323-4	GSE14323GSM358164 extract	total_RNA	P-G14323-3	GSE14323GSM358164 LE biotin	biotin	synthetic_RNA	cirrhosisHCC, match HCC rep 38	A-AFFY-37	P-AFFY-6	GSM358164.CEL	GSM358164.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.raw.3.zip	E-GEOD-14323-processed-data-1718041466.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.processed.1.zip
GSE14323GSM358149	Homo sapiens	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9606	liver tissue with cirrhosis:  Gene expression using RMA method. Tissue: cirrhosis	Tissue: cirrhosis	liver tissue with cirrhosis	P-G14323-1	P-G14323-2	GSE14323GSM358149 sample	P-G14323-4	GSE14323GSM358149 extract	total_RNA	P-G14323-3	GSE14323GSM358149 LE biotin	biotin	synthetic_RNA	cirrhosis, biological rep 10	A-AFFY-37	P-AFFY-6	GSM358149.CEL	GSM358149.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.raw.3.zip	E-GEOD-14323-processed-data-1718041466.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.processed.1.zip
GSE14323GSM358168	Homo sapiens	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9606	liver tissue with cirrhosis:  Gene expression using RMA method. Tissue: cirrhosis	Tissue: cirrhosis	liver tissue with cirrhosis	P-G14323-1	P-G14323-2	GSE14323GSM358168 sample	P-G14323-4	GSE14323GSM358168 extract	total_RNA	P-G14323-3	GSE14323GSM358168 LE biotin	biotin	synthetic_RNA	cirrhosis, biological rep 16	A-AFFY-37	P-AFFY-6	GSM358168.CEL	GSM358168.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.raw.3.zip	E-GEOD-14323-processed-data-1718041466.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.processed.1.zip
GSE14323GSM358173	Homo sapiens	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9606	liver tissue with HCC:  Gene expression using RMA method. Tissue: HCC	Tissue: HCC	liver tissue with HCC	P-G14323-1	P-G14323-2	GSE14323GSM358173 sample	P-G14323-4	GSE14323GSM358173 extract	total_RNA	P-G14323-3	GSE14323GSM358173 LE biotin	biotin	synthetic_RNA	HCC, biological rep 40	A-AFFY-37	P-AFFY-6	GSM358173.CEL	GSM358173.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.raw.3.zip	E-GEOD-14323-processed-data-1718041466.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.processed.1.zip
GSE14323GSM358211	Homo sapiens	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9606	Normal liver tissue:  Gene expression using RMA method. Tissue: Normal	Tissue: Normal	Normal liver tissue	P-G14323-1	P-G14323-2	GSE14323GSM358211 sample	P-G14323-4	GSE14323GSM358211 extract	total_RNA	P-G14323-3	GSE14323GSM358211 LE biotin	biotin	synthetic_RNA	Normal, biological rep 3	A-AFFY-37	P-AFFY-6	GSM358211.CEL	GSM358211.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.raw.3.zip	E-GEOD-14323-processed-data-1718041466.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.processed.1.zip
GSE14323GSM358212	Homo sapiens	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9606	Normal liver tissue:  Gene expression using RMA method. Tissue: Normal	Tissue: Normal	Normal liver tissue	P-G14323-1	P-G14323-2	GSE14323GSM358212 sample	P-G14323-4	GSE14323GSM358212 extract	total_RNA	P-G14323-3	GSE14323GSM358212 LE biotin	biotin	synthetic_RNA	Normal, biological rep 4	A-AFFY-37	P-AFFY-6	GSM358212.CEL	GSM358212.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.raw.3.zip	E-GEOD-14323-processed-data-1718041466.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.processed.1.zip
GSE14323GSM358134	Homo sapiens	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9606	liver tissue with HCC:  Gene expression using RMA method. Tissue: HCC	Tissue: HCC	liver tissue with HCC	P-G14323-1	P-G14323-2	GSE14323GSM358134 sample	P-G14323-4	GSE14323GSM358134 extract	total_RNA	P-G14323-3	GSE14323GSM358134 LE biotin	biotin	synthetic_RNA	HCC, biological rep 24	A-AFFY-37	P-AFFY-6	GSM358134.CEL	GSM358134.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.raw.3.zip	E-GEOD-14323-processed-data-1718041466.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.processed.1.zip
GSE14323GSM358167	Homo sapiens	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9606	liver tissue with cirrhosisHCC:  Gene expression using RMA method. Tissue: cirrhosisHCC	Tissue: cirrhosisHCC	liver tissue with cirrhosisHCC	P-G14323-1	P-G14323-2	GSE14323GSM358167 sample	P-G14323-4	GSE14323GSM358167 extract	total_RNA	P-G14323-3	GSE14323GSM358167 LE biotin	biotin	synthetic_RNA	cirrhosisHCC, match HCC rep 3	A-AFFY-37	P-AFFY-6	GSM358167.CEL	GSM358167.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.raw.3.zip	E-GEOD-14323-processed-data-1718041466.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.processed.1.zip
GSE14323GSM358162	Homo sapiens	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9606	liver tissue with cirrhosis:  Gene expression using RMA method. Tissue: cirrhosis	Tissue: cirrhosis	liver tissue with cirrhosis	P-G14323-1	P-G14323-2	GSE14323GSM358162 sample	P-G14323-4	GSE14323GSM358162 extract	total_RNA	P-G14323-3	GSE14323GSM358162 LE biotin	biotin	synthetic_RNA	cirrhosis, biological rep 14	A-AFFY-37	P-AFFY-6	GSM358162.CEL	GSM358162.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.raw.3.zip	E-GEOD-14323-processed-data-1718041466.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.processed.1.zip
GSE14323GSM358225	Homo sapiens	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9606	Normal liver tissue:  Gene expression using RMA method. Tissue: Normal	Tissue: Normal	Normal liver tissue	P-G14323-1	P-G14323-2	GSE14323GSM358225 sample	P-G14323-4	GSE14323GSM358225 extract	total_RNA	P-G14323-3	GSE14323GSM358225 LE biotin	biotin	synthetic_RNA	Normal, biological rep 17	A-AFFY-37	P-AFFY-6	GSM358225.CEL	GSM358225.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.raw.3.zip	E-GEOD-14323-processed-data-1718041466.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.processed.1.zip
GSE14323GSM358219	Homo sapiens	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9606	Normal liver tissue:  Gene expression using RMA method. Tissue: Normal	Tissue: Normal	Normal liver tissue	P-G14323-1	P-G14323-2	GSE14323GSM358219 sample	P-G14323-4	GSE14323GSM358219 extract	total_RNA	P-G14323-3	GSE14323GSM358219 LE biotin	biotin	synthetic_RNA	Normal, biological rep 11	A-AFFY-37	P-AFFY-6	GSM358219.CEL	GSM358219.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.raw.3.zip	E-GEOD-14323-processed-data-1718041466.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.processed.1.zip
GSE14323GSM358113	Homo sapiens	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9606	liver tissue with cirrhosisHCC:  Gene expression using RMA method. Tissue: cirrhosisHCC	Tissue: cirrhosisHCC	liver tissue with cirrhosisHCC	P-G14323-1	P-G14323-2	GSE14323GSM358113 sample	P-G14323-4	GSE14323GSM358113 extract	total_RNA	P-G14323-3	GSE14323GSM358113 LE biotin	biotin	synthetic_RNA	cirrhosisHCC, match HCC rep 1	A-AFFY-37	P-AFFY-6	GSM358113.CEL	GSM358113.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.raw.3.zip	E-GEOD-14323-processed-data-1718041466.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.processed.1.zip
GSE14323GSM358129	Homo sapiens	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9606	liver tissue with HCC:  Gene expression using RMA method. Tissue: HCC	Tissue: HCC	liver tissue with HCC	P-G14323-1	P-G14323-2	GSE14323GSM358129 sample	P-G14323-4	GSE14323GSM358129 extract	total_RNA	P-G14323-3	GSE14323GSM358129 LE biotin	biotin	synthetic_RNA	HCC, biological rep 19	A-AFFY-37	P-AFFY-6	GSM358129.CEL	GSM358129.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.raw.3.zip	E-GEOD-14323-processed-data-1718041466.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.processed.1.zip
GSE14323GSM358140	Homo sapiens	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9606	liver tissue with HCC:  Gene expression using RMA method. Tissue: HCC	Tissue: HCC	liver tissue with HCC	P-G14323-1	P-G14323-2	GSE14323GSM358140 sample	P-G14323-4	GSE14323GSM358140 extract	total_RNA	P-G14323-3	GSE14323GSM358140 LE biotin	biotin	synthetic_RNA	HCC, biological rep 28	A-AFFY-37	P-AFFY-6	GSM358140.CEL	GSM358140.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.raw.3.zip	E-GEOD-14323-processed-data-1718041466.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.processed.1.zip
GSE14323GSM358203	Homo sapiens	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9606	liver tissue with cirrhosis:  Gene expression using RMA method. Tissue: cirrhosis	Tissue: cirrhosis	liver tissue with cirrhosis	P-G14323-1	P-G14323-2	GSE14323GSM358203 sample	P-G14323-4	GSE14323GSM358203 extract	total_RNA	P-G14323-3	GSE14323GSM358203 LE biotin	biotin	synthetic_RNA	cirrhosis, biological rep 37	A-AFFY-37	P-AFFY-6	GSM358203.CEL	GSM358203.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.raw.3.zip	E-GEOD-14323-processed-data-1718041466.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.processed.1.zip
GSE14323GSM358200	Homo sapiens	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9606	liver tissue with cirrhosisHCC:  Gene expression using RMA method. Tissue: cirrhosisHCC	Tissue: cirrhosisHCC	liver tissue with cirrhosisHCC	P-G14323-1	P-G14323-2	GSE14323GSM358200 sample	P-G14323-4	GSE14323GSM358200 extract	total_RNA	P-G14323-3	GSE14323GSM358200 LE biotin	biotin	synthetic_RNA	cirrhosisHCC, match HCC rep 45	A-AFFY-37	P-AFFY-6	GSM358200.CEL	GSM358200.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.raw.3.zip	E-GEOD-14323-processed-data-1718041466.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-14323/E-GEOD-14323.processed.1.zip
